subjectID,trialNo,device_time_stamp,system_time_stamp,description,L_valid,L_x,L_y,R_valid,R_x,R_y
99,8,1500478791426727,1500479324375679,All_of_Main_trials,0,NaN,NaN,1,0.4562291,1.01681
99,8,1500478791443478,1500479324392432,All_of_Main_trials,0,NaN,NaN,1,0.3612579,1.084322
99,8,1500478791460105,1500479324409060,All_of_Main_trials,0,NaN,NaN,1,0.1276591,1.25563
99,8,1500478791476729,1500479324425685,All_of_Main_trials,0,NaN,NaN,1,-0.09905613,1.386198
99,8,1500478791493357,1500479324442314,All_of_Main_trials,0,NaN,NaN,1,-0.2869351,1.480924
99,8,1500478791510107,1500479324459065,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791526735,1500479324475694,All_of_Main_trials,0,NaN,NaN,1,-0.860329,-0.2875789
99,8,1500478791543361,1500479324492321,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791559986,1500479324508947,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791576735,1500479324525697,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791593359,1500479324542322,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791609985,1500479324558950,All_of_Main_trials,0,NaN,NaN,1,-1.59964,-0.7233094
99,8,1500478791626615,1500479324575580,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791643241,1500479324592207,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791659867,1500479324608835,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791676617,1500479324625586,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791693247,1500479324642217,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791709873,1500479324658844,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791726498,1500479324675470,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791743251,1500479324692224,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791759869,1500479324708843,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791776501,1500479324725476,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791793129,1500479324742105,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791809753,1500479324758730,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791826505,1500479324775484,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791843130,1500479324792110,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791859796,1500479324808777,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791876384,1500479324825366,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791893134,1500479324842116,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
99,8,1500478791909759,1500479324858742,All_of_Main_trials,0,NaN,NaN,0,NaN,NaN
